subject,class_year,section,theme,subtheme,lesson_link,article_link,homework_link,subtheme_number,umit_id,section_id,theme_id,subtheme_id,speaker_id,course_id,product_id,Месяц 1,month_1,Месяц 2,month_2,Месяц 3,month_3,Месяц 4,month_4,Месяц полугодовой,month_p,Порядок раздела (ГОДОВОЙ),theme_complexity,subtheme_complexity,subtheme_goal_threshold,Порядок тем в разделе (полугодовой),Порядок подтем в теме (подугодовой),На какие баллы (полугодовой)
bio,1,Анатомия,Эндокринная система,Поджелудочныя железа и половые железы,https://umschool.net/lessons/access/UBPgim6xHFXSJfBsiCIjbAaeyFIzIEBOzN4NZoHkR4ZIK39NTZvpomi,,,1,261,38,230,470,87,,"3704,3746,6890,4044,4086,7059",dec,"3704,3746,6890",apr,"4044,4086,7059",,,,,,,5,10,3,81,,,
bio,1,Анатомия,Нервная система,Нейроны и глия,https://umschool.net/lessons/access/K8IiWgifnskflN1otmdEjejW3Qa2eLO9XNOcoDIc7SQxyvYE4VhcL00,,,1,262,38,231,471,87,,"3704,3746,6890,4044,4086,7059",dec,"3704,3746,6890",apr,"4044,4086,7059",,,,,,,5,10,5,81,,,
bio,1,Анатомия,Нервная система,Строение нервной системы,https://umschool.net/lessons/access/JMCgM1QhtD5yFY3P6Ln3171LfRgh9PdgcS0qcCXSBdHRZ7wuH6C5MTX,,,1,263,38,231,472,87,,"3704,3746,6890,4044,4086,7059",dec,"3704,3746,6890",apr,"4044,4086,7059",,,,,,,5,10,4,81,,,
bio,1,Анатомия,Нервная система,Спинной мозг,https://umschool.net/lessons/access/Vk9aJ2bPPPOlYy5mSrw2ocXL2Y0j6REKhw1s9xrc8dpHGhs7NCRBJbc,,,1,264,38,231,473,87,,"3704,3746,6890,4044,4086,7059",dec,"3704,3746,6890",apr,"4044,4086,7059",,,,,,,5,10,1,81,,,
bio,1,Анатомия,Нервная система,Головной мозг,https://umschool.net/lessons/access/5944qXeObSk0vWsmQkI5zqoXncuzEEhiiv1YO4Itwc7qRRgE3FgNigJ,,,1,265,38,231,474,87,,"3704,3746,6890,4044,4086,7059",dec,"3704,3746,6890",apr,"4044,4086,7059",,,,,,,5,10,1,81,,,
bio,1,Анатомия,Нервная система,Рефлекторная дуга,https://umschool.net/lessons/access/qepqXiAzJr3JgR96VIp3SX2T95eh5iG0MvBVpAQCvF9RHAEtquKsu6C,,,1,266,38,231,475,87,,"3704,3746,6890,4044,4086,7059",dec,"3704,3746,6890",apr,"4044,4086,7059",,,,,,,5,10,2,81,,,
bio,1,Анатомия,Нервная система,Вегетативная нервная система,https://umschool.net/lessons/access/0bDVJfccQDqvPsJcdMhfJ83gTC0oDYJDGGqQ7SbpxzVUB7cToVvwJMv,,,17,267,38,231,476,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,5,10,3,81,,,
bio,1,Анатомия,Нервная система,Рефлексы,https://umschool.net/lessons/access/eEonyHpL345lM1gfoRcepiG7fmi6STLmusbL35RZ1viJaIyHnTbfqnY,,,1,268,38,231,477,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,5,10,5,81,,,
bio,1,Анатомия,Нервная система,Высшая нервная деятельность,https://umschool.net/lessons/access/3DcPpxR5oqlGZj27rEGVv3EHMaDAgLMT5ca20viFhm6yYmR42og5o9W,,,1,270,38,231,478,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,5,10,4,81,,,
bio,1,Анатомия,Нервная система,Зрительный анализатор,https://umschool.net/lessons/access/N8666loRooaAmXIIaJNspqWudoQlqT8FQ1sr4p7tkP8iFSi9U7SpkVk,,,19,"271,272",38,231,479,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,1,61,,,
bio,1,Анатомия,Нервная система,Слуховой анализатор,https://umschool.net/lessons/access/Ds00AxVgEczrvjMoyl1i31NmVT542pssGJJSsUcibfSlOZ1F3NLNEQ5,,,20,273,38,231,480,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,1,61,,,
bio,1,Анатомия,Нервная система,Вкусовой и обонятельный анализаторы,https://umschool.net/lessons/access/YyujpRxqNJjAg3t7R5nQJqv4xhGPgGkQXVC1s73F4EYIDTYL3WTZkbs,,,1,274,38,231,481,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,1,61,,,
bio,1,Анатомия,Нервная система,Заболевания органов чувств,https://umschool.net/lessons/access/kOQAthaIOtTvSH1BL0b7ODW01T5uO4Ad7wstQCh9ni4BDIZmhmDw4pV,,,1,275,38,231,482,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,2,61,,,
bio,1,Анатомия,Половая система,Половая система,https://umschool.net/lessons/access/XPHN5xadPKoF4pcILdqUtt2cTskM0K69ZDSzoOgGInA1fKw0TlcvWbp,,,1,277,38,232,483,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,1,61,,,
bio,1,Цитология и биохимия,Общая биология,Уровни организации,https://umschool.net/lessons/access/QQr9LBAC5NkgcbGiLjOyi6ggPhIFPrNht1949ynCFpZMcRpCzScpNtr,,,1,302,39,233,484,87,,"3876,3918,6974",,,feb,"3876,3918,6974",,,,,,,2,10,1,61,,,
bio,1,Цитология и биохимия,Общая биология,Методы биологии,https://umschool.net/lessons/access/xR0bHdzgfSXeb6roNk1F9rIuQHmKqvDBlIzUSr2mFvdxprcgY11lSWJ,,,1,303,39,233,485,87,,"3876,3918,6974",,,feb,"3876,3918,6974",,,,,,,2,10,2,61,,,
bio,1,Цитология и биохимия,Общая биология,Методы генетики,https://umschool.net/lessons/access/hLryAXKg4hFkX1WlNfM6AyxXW9LvqNfyVp3N156sf7yIy18XfOMX7sC,,,1,304,39,233,486,87,,"3876,3918,6974",,,feb,"3876,3918,6974",,,,,,,2,10,3,61,,,
bio,1,Цитология и биохимия,Общая биология,Свойства живых организмов,https://umschool.net/lessons/access/uFaXJ3x6jp6oOy4cMkGQ0Z5tJ6jBfm7GvDWwhl5c8WWm8UbqJSOPbY9,,,1,306,39,233,487,87,,"3876,3918,6974",,,feb,"3876,3918,6974",,,,,,,2,10,1,61,,,
bio,1,Цитология и биохимия,Строение клетки эукариот,Клеточная теория,https://umschool.net/lessons/access/ReN2fGP7CYZQNmDNagVexalEaOZm2b8h6ANQelBmu4nBOilURFIgMuG,,,1,"307,309",39,234,488,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,2,10,2,61,,,
bio,1,Цитология и биохимия,Прокариоты,Прокариоты,https://umschool.net/lessons/access/pSBy2XX5NsKmkOQRpp9kCjWyPw1rPkDNEpXH0xtiVeHH0rOdPwEZGmm,,,1,308,39,235,489,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,2,10,3,61,,,
bio,1,Цитология и биохимия,Строение клетки эукариот,Клеточная мембрана,https://umschool.net/lessons/access/Gkpacx8JCGlUy8pfUqOoV5cosAsXiY4GscZ0pIUd59rAmoaU2ZA0H9U,,,1,310,39,234,490,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,2,10,1,61,,,
bio,1,Цитология и биохимия,Строение клетки эукариот,Двумембранные органоиды,https://umschool.net/lessons/access/dTE01mi4XdTbmeN0aFhFHyOryyLnhFq7GjfCco3ByhrigB6Y1f054pW,,,1,"312,319,320",39,234,491,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,2,10,1,61,,,
bio,1,Цитология и биохимия,Строение клетки эукариот,Немембранные органоиды,https://umschool.net/lessons/access/S6fCFzBaxWEpeQ8G4liQDbDxhvFE1HWMIULBVMIS71d7kWzkq8CLBiH,,,1,"313,321",39,234,492,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,2,10,3,61,,,
bio,1,Цитология и биохимия,Строение клетки эукариот,Одномембраннные органоиды,https://umschool.net/lessons/access/TELC5u4BrBsM5WbCAkCltB0yhAEmxoV2WSjuiId3T9vFD2xrxOJ3LWO,,,1,"314,315,317,318",39,234,493,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,2,10,7,61,,,
bio,1,Цитология и биохимия,Строение клетки эукариот,Фаго- и пиноцитоз,https://umschool.net/lessons/access/2d5bUCCbBq9xZZRU9XtpM8pRzPoHKcnFI27259uHyuCd3wCLoE7UJWj,,,1,322,39,234,494,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,2,10,7,61,,,
bio,1,Цитология и биохимия,Химический состав клетки,Микро и макроэлементы,https://umschool.net/lessons/access/5acKvADOmIDffO2z5fVGD6lOlzOymw4qZjLQwYbZzgXee1riUnPwCdJ,,,1,324,39,236,495,87,,"3452,3494,6764,4044,4086,7059",sep,"3452,3494,6764",apr,"4044,4086,7059",,,,,,,2,10,2,61,,,
bio,1,Цитология и биохимия,Химический состав клетки,Вода в клетке,https://umschool.net/lessons/access/43S3rtcypW5wMoHmD0KQAWJUkvQ2RywmNobiskKwZt9V9G3ZuPy4HIo,,,1,325,39,236,496,87,,"3452,3494,6764,4044,4086,7059",sep,"3452,3494,6764",apr,"4044,4086,7059",,,,,,,2,10,2,61,,,
bio,1,Цитология и биохимия,Химический состав клетки,Углеводы,https://umschool.net/lessons/access/hyUGEMGnhs00lReCBIMkPt72fgTADWM8KYJpGGK1BY3wJdPwm9OONOo,,,1,326,39,236,497,87,,"4044,4086,7059",,,apr,"4044,4086,7059",,,,,,,2,10,4,61,,,
bio,1,Цитология и биохимия,Химический состав клетки,Жиры,https://umschool.net/lessons/access/xwaXZYYhnvZXLcdFrfDW5ALM0lvDpQVanVZ62C9cSmNG9rzaBAwhmBl,,,31,327,39,236,498,87,,"4044,4086,7059",,,apr,"4044,4086,7059",,,,,,,2,10,5,61,,,
bio,1,Цитология и биохимия,Химический состав клетки,Белки,https://umschool.net/lessons/access/v46i066YYCjgOk4ktxi7rhQjnFIWEXtH6aDp216yiX6ijsbOMHrx2eV,,,32,329,39,236,499,87,,"4044,4086,7059",,,apr,"4044,4086,7059",,,,,,,2,10,6,61,,,
bio,1,Цитология и биохимия,Химический состав клетки,Нуклеиновые кислоты,https://umschool.net/lessons/access/FpGAXQ9cJkG3tnScQDIpSb63bTXbAihHMKrgCjk48suzs6Sao6EJbtt,,,33,"331,332,333,334,335",39,236,500,87,,"4044,4086,7059",,,apr,"4044,4086,7059",,,,,,,2,10,1,61,,,
bio,1,Цитология и биохимия,Биосинтез белка,Биосинтез белка,https://umschool.net/lessons/access/7qxZkGUBKzCOlFA9KcHHXHtzftUXcljjQz1GCGsYaqDqLSHFpr9u8NG,,,34,"336,337,338,339",39,237,501,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,3,61,,,
bio,1,Цитология и биохимия,Метаболизм,Способы питания,https://umschool.net/lessons/access/ZiFw8ZsVPawAmU3QnvFM1D4sYpCj0mL0SZTY7Vd37M2hYRt7508ThGg,,,1,341,39,238,502,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,1,61,,,
bio,1,Цитология и биохимия,Метаболизм,Подготовительный этап,https://umschool.net/lessons/access/AqCIYk7xNMlzRrfMXIljcEFy29F2OXEhgTlqmWD8HjYL7EnaQ2DNg2h,,,1,342,39,238,503,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,3,61,,,
bio,1,Цитология и биохимия,Метаболизм,Брожение,https://umschool.net/lessons/access/5FtIxjIZiEpa21BbEu2xj439GUuFVJNtBx2sUV7Gil6SwUVVhXCVbpv,,,1,343,39,238,504,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,2,10,2,61,,,
bio,1,Цитология и биохимия,Метаболизм,Клеточное дыхание,https://umschool.net/lessons/access/ViA0wyGqCbeOFUTaYbwXTO3anEwt4g0aYwRwhI3UavaTMx6bWmWuyIs,,,1,344,39,238,505,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,3,10,1,61,,,
bio,1,Цитология и биохимия,Метаболизм,Фотосинтез,https://umschool.net/lessons/access/xSoFcaAv3RKZvJuuEteBqac3oJZ1CnNRLz2zTPOShFM8S3eR1k9KVIr,,,1,"345,346",39,238,506,87,,"3788,3830,6932,4044,4086,7059",jan,"3788,3830,6932",apr,"4044,4086,7059",,,,,,,3,10,1,61,,,
bio,1,Цитология и биохимия,Размножение клеток,Типы размножения,https://umschool.net/lessons/access/16ahkt667uOtsfPUtZ6DleZ0qfgGHduaZjZa9aK8gR9xcuiXsUE3rE3,,,1,347,39,239,507,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,3,10,2,61,,,
bio,1,Цитология и биохимия,Размножение клеток,Митоз,https://umschool.net/lessons/access/DLRGOyrXOqGefnM8eXhDeHcLxeknaQfYyldBcoohggjdyrIXJPNJyaq,,,1,"348,351",39,239,508,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,3,10,1,61,,,
bio,1,Цитология и биохимия,Размножение клеток,Мейоз,https://umschool.net/lessons/access/GnKadevCqTqRh7gSPFVuid0uREQBHLGHvywjR0eNd1N5fvHjGggREP8,,,1,350,39,239,509,87,,"3452,3494,6764,3876,3918,6974",sep,"3452,3494,6764",feb,"3876,3918,6974",,,,,,,3,10,2,61,,,
bio,1,Экология и эволюция,Экология,Окружающая среда,https://umschool.net/lessons/access/G1gWLk4InoRq5Lh8N4NIIcH8YmbgwSdXfKbpzk70FzOibbi3FjVHpkD,,,35,"401,404",40,240,510,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,1,61,,,
bio,1,Экология и эволюция,Экология,Пищевые цепи,https://umschool.net/lessons/access/utWMdBlMLvurYusBmVyJVfHrZdZb5wO2IYk7R0KusoBLpjUJab9gIVJ,,,1,"405,406,408",40,240,511,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,1,61,,,
bio,1,Экология и эволюция,Экология,Типы экосистем,https://umschool.net/lessons/access/y1HngDZp47HkSydcjSowo3dort2oaXsPk1yklJSy01BVIkb1GOYNZqd,,,1,409,40,240,512,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,1,61,,,
bio,1,Экология и эволюция,Экология,Круговорот углерода,https://umschool.net/lessons/access/IV4iK1WY4AXyn7UmWiHTG5h8KKhO0RGVno9htGzqsnNtj08XSODHvjd,,,1,412,40,240,513,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,2,61,,,
bio,1,Экология и эволюция,Экология,Круговорот азота,https://umschool.net/lessons/access/52DU3b9wJqGNlUYYCC7w6zsYv1aqqsNmUP6rNEehVJvkP4tmFN3DFeF,,,1,413,40,240,514,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,1,61,,,
bio,1,Экология и эволюция,Доказательства эволюции,Доказательства эволюции,https://umschool.net/lessons/access/6G8e4ejjlHEWHZFGnpw0TTL2wrSPMT6mzX9enw7fjdDiS2i4XCUvq9r,,,1,429,40,241,515,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,2,61,,,
bio,1,Экология и эволюция,Эволюция,Эволюционное учение Ламарка,https://umschool.net/lessons/access/ruWwLufnBV8jfBzAPa7fKNvWsWZaejrt74jrpmVjkcXCTs0YFkx7BAa,,,1,430,40,242,516,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,3,61,,,
bio,1,Экология и эволюция,Эволюция,Эволюционное учение Дарвина,https://umschool.net/lessons/access/rOMVB9WpzTQILifVKYcjZOXkiXAz8dES7h0KBQybJU24uMQptzXqZlT,,,2,431,40,242,517,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,4,61,,,
bio,1,Экология и эволюция,Эволюция,Факторы эволюции,https://umschool.net/lessons/access/sgToggdouXH5N3f7rrH0eBl7SUoxCczkvXISUYXLXPUYEX8Sv9Cggd7,,,1,"433,434,435,436,437",40,242,518,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,1,61,,,
bio,1,Экология и эволюция,Эволюция,Конвергенция и дивергенция,https://umschool.net/lessons/access/oSurmG8HVcm8y35WoslE0kNWE0RNIgKGIOUIPH0DlgONkXrzeYs8gvE,,,1,442,40,242,519,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,2,61,,,
bio,1,Экология и эволюция,Эволюция,Пути эволюции,https://umschool.net/lessons/access/HtO9Z4WsGB2OoDG5AGDMLpcWXYwuiMat5yuPPeRVSqtqfXiFs5g6UNJ,,,1,"445,446,447",40,242,520,87,,"3788,3830,6932,4128,4170,7104",jan,"3788,3830,6932",may,"4128,4170,7104",,,,,,,3,10,1,61,,,
bio,3,Ботаника,Бактерии,Бактерии,https://umschool.net/lessons/access/ZZe7Mk5Eh9Bvoa2r46OfoCWVL3UFeM4G9jXvrG9GlGGGxtAHQix3uIF,,,13,"1,2,3,4",31,135,237,100,,"3552,3594,6789,3976,4018,7008",oct,"3552,3594,6789",mar,"3976,4018,7008",,,,,,,3,10,1,61,,,
bio,3,Ботаника,Вирусы,Вирусы,https://umschool.net/lessons/access/i2bi4PslC6WwaM1KvTjtokxo3HbHf5W7PkUg7Cawo327sM8yKycm4Au,,,1,"6,2007,5",31,136,238,100,,"3552,3594,6789,3976,4018,7008",oct,"3552,3594,6789",mar,"3976,4018,7008",,,,,,,3,10,2,61,,,
bio,3,Ботаника,Грибы,"Грибы (строение, размножение, питание)",https://umschool.net/lessons/access/t6CpPZGMQxMglYjAygyjZaB1U4L0avEn1CsRO5Xxeotmdz5NfbtguO0,,,17,"8,13",31,137,239,100,,"3552,3594,6789,3976,4018,7008",oct,"3552,3594,6789",mar,"3976,4018,7008",,,,,,,3,10,1,61,,,
bio,3,Ботаника,Грибы,Представители Грибов,https://umschool.net/lessons/access/h0sxasEivhEq1XmwalAnPFFb60PinT06VftLOHJNeNCZPjT4GGsG32s,,,19,"9,10,11,12,16,17,18,19",31,137,240,100,,"3552,3594,6789,3976,4018,7008",oct,"3552,3594,6789",mar,"3976,4018,7008",,,,,,,3,10,1,61,,,
bio,3,Ботаника,Лишайники,Лишайники,https://umschool.net/lessons/access/ZY9GhOxD5mILXqSaL6MUDKt3qMseLetsCLP9w8GiObPCeOrzaBBaRec,,,20,"14,15",31,138,241,100,,"3552,3594,6789,3976,4018,7008",oct,"3552,3594,6789",mar,"3976,4018,7008",,,,,,,3,10,2,61,,,
bio,3,Ботаника,Водоросли,Водоросли: введение,https://umschool.net/lessons/access/xyrRsPa67WUf1wexbrxXAuUq2OGKnCP458EhzVGa0ncRAstLAQ6ISHP,,,21,20,31,139,242,100,,"3552,3594,6789,3976,4018,7008",oct,"3552,3594,6789",mar,"3976,4018,7008",,,,,,,4,10,1,81,,,
bio,3,Ботаника,Водоросли,Зеленые водоросли,https://umschool.net/lessons/access/tr65X7ATRfvYAm5ymME5MiSnapg72nH44KYzjSamxQE8PVdHbxD5bBA,,,16,"21,22,23,24,25",31,139,243,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,2,81,,,
bio,3,Ботаника,Водоросли,Красные и бурые водоросли,https://umschool.net/lessons/access/8FSfTAciBdqGy88kmQyZ8O9R4Pv96jz9dkRpmPhetpHm7Hw2S3i4IWS,,,18,"26,27,28,29",31,139,244,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,1,61,,,
bio,3,Ботаника,Споровые,Споровые: мхи,https://umschool.net/lessons/access/GXEcSQAy4a6DZdtlFomFGlUEznrY3vqy9oeXgpMCPskhTz6aU2HQWrC,,,23,"30,31,32,33,34",31,140,245,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,1,61,,,
bio,3,Ботаника,Споровые,Споровые: хвощи и плауны,https://umschool.net/lessons/access/rze23DKBztZErZiF5PDLaF6X9PCkOMuR4fzEHg4wHkFxxr4fAKYBHQd,,,24,"35,36,37",31,140,246,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,3,61,,,
bio,3,Ботаника,Споровые,Споровые: папоротники,https://umschool.net/lessons/access/Ify0iPSg1pW550UDTTlACaDyqs5Thl8C6WiabfdA22oJIsZBgnnKt7R,,,22,"38,39,40",31,140,247,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,2,61,,,
bio,3,Ботаника,Голосеменные,Голосеменные,https://umschool.net/lessons/access/XAoBzlmimY65CBVKAbB2UUVV9s9XhG6AR9we5FpDqSCzHBEsyHJT1fb,,,1,"41,42,43",31,141,248,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,1,10,1,40,,,
bio,3,Ботаника,Покрытосеменные,Класс Покрытосеменные,https://umschool.net/lessons/access/Ut25sKgQc7kmY54kWruxZKd54cQqUoCvaLfW1qEU4cWfXIqOwP4LQPH,,,1,"44,51",31,142,249,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,1,61,,,
bio,3,Ботаника,Покрытосеменные,Цикл покрытосеменных растений,https://umschool.net/lessons/access/KcAFlMPLaYeMdEXnvLuRYG8YLofrgRdJhqYQMUeyJoELEmK1sio3EA7,,,1,"45,46",31,142,250,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,1,61,,,
bio,3,Ботаника,Покрытосеменные,Цветок. Опыление,https://umschool.net/lessons/access/RWcJXZopA5JzNw8Syqf3Iofl2Wi9hlnoxFMNYqMNxLxHjJOXpQPkoY9,,,1,47,31,142,251,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,2,61,,,
bio,3,Ботаника,Органы растений,Плод. Семя,https://umschool.net/lessons/access/i5hMSJKhrB8HNxfO1KlYv1zQj8DaxQa8N9gMibqPVUKajI9Hkv0nPxF,,,1,"48,49,50,53",31,143,252,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,2,61,,,
bio,3,Ботаника,Покрытосеменные,Класс Однодольные,https://umschool.net/lessons/access/Kq3zWd2aoU9DrwJ50LmD3gNM1CnP2aPdewYMYGqdPQKgaQSLMhCIRs2,,,1,52,31,142,253,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,2,61,,,
bio,3,Ботаника,Органы растений,Корень,https://umschool.net/lessons/access/rUBsScauQBEkgM97wH1ZQr7bKXV3hNrf3xpDhnTIJdfQ9EQSLI655fe,,,1,"54,55",31,143,254,100,,"3636,3678,6831,3976,4018,7008",nov,"3636,3678,6831",mar,"3976,4018,7008",,,,,,,4,10,1,61,,,
