subject,class_year,section,theme,subtheme,lesson_link,homework_link,subtheme_number,umit_id,section_id,theme_id,subtheme_id,speaker_id,course_id,mgmonth_id,subtheme_umits,hw_umits,hw_ids,les_id
ang,3,Аудирование,Полное понимание прослушанного текста на примере задания №3-9,Полное понимание прослушанного текста на примере задания №3-9,,,,403,7,43,87,15,,"3465,3507,6746,3549,3591,6787,3633,3675,6829,3717,3759,6872,3801,3843,6914,3889,3931,6956,3973,4015,7006,4057,4099,7040,4141,4183,7094",403,,,
ang,3,Письмо,Письмо личного характера на примере задания №39,Письмо личного характера на примере задания №39,https://umschool.net/lessons/access/IRpo0Nr9mne1nb9XR08fY1CpCm3ugKOt3AmoppAPrTNhXEIc9CA9e3U,,,501,8,44,88,15,,"3549,3591,6787",501,"501,605,606","132212,132213,132214,132215,132217,235830,235956",39748
ang,3,Письмо,Письмо с элементами рассуждения на примере задания №40,Письмо с элементами рассуждения на примере задания №40,https://umschool.net/lessons/access/USTI8E0cf4ojL8zzNQyeHCVweCecImOIsWPK5Xa64HUKcgfHzXrBc0h,,,502,8,45,89,15,,"3549,3591,6787",502,"266,502","173669,186617,186619",39749
ang,3,Говорение,Устная часть,Устная часть. Разбор заданий по чтению,,,,"601,602,603,604",9,46,90,15,,"3465,3507,6746,3549,3591,6787,3633,3675,6829,3717,3759,6872,3801,3843,6914,3889,3931,6956,3973,4015,7006,4057,4099,7040,4141,4183,7094","601,602,603,604",,,
ang,3,Говорение,Устная часть,Устная часть. Формулирование вопросов,,,5,605,9,46,91,15,,"3465,3507,6746,3549,3591,6787,3633,3675,6829,3717,3759,6872,3801,3843,6914,3889,3931,6956,3973,4015,7006,4057,4099,7040,4141,4183,7094",605,,,
ang,3,Говорение,Устная часть,Устная часть. Ответы на вопросы,,,,606,9,46,92,15,,"3465,3507,6746,3549,3591,6787,3633,3675,6829,3717,3759,6872,3801,3843,6914,3889,3931,6956,3973,4015,7006,4057,4099,7040,4141,4183,7094",606,,,
ang,3,Говорение,Устная часть,Устная часть. Описание фотографий,,,,607,9,46,93,15,,"3465,3507,6746,3549,3591,6787,3633,3675,6829,3717,3759,6872,3801,3843,6914,3889,3931,6956,3973,4015,7006,4057,4099,7040,4141,4183,7094",607,,,
ang,3,Говорение,Интонация,Интонация,,,,609,9,47,94,15,,"3465,3507,6746,3549,3591,6787,3633,3675,6829,3717,3759,6872,3801,3843,6914,3889,3931,6956,3973,4015,7006,4057,4099,7040,4141,4183,7094",609,,,
ang,1,Грамматика,Части речи в английском языке,Существительные в английском языке,https://umschool.net/lessons/access/Clz0Tn1BcrgmtI1G9gJaspFhmUt0M2DAVcLd17BqWFRfVBaaE6jTvji,,,1,10,48,95,86,,"3618,3660,6846",1,"28,222,273","218644,218647,218654,218656,218659,218663,218676,218678,218687,218695,218704,218708,218898,218899,218901,218902,218903,218904,218905,218907,218912,218914,218915,218916",30646
ang,1,Грамматика,Части речи в английском языке,Числительные в английском языке,https://umschool.net/lessons/access/naMtEO9Fyz6VfDwHHBnGlZUX44gkJqSyy7M2rJBZgz9jkyOA5YFGKF4,,,"2,8",10,48,96,86,,"3534,3576,6804","2,8","2,8","218923,218925,218926,218928,218929,218930,218932,218933,218934,218935,218936,218940,218941,218942,218943,218944,218945,218948,218951,218955,218957,218959,218962,218964,218967,218968,218969,218970,219590,219592,219594,219599,219606,219609,219613,219615,219616,219619,219621,219623,219625,219628,219630,219634",39807
ang,1,Грамматика,Артикли,Неопределенный артикль a/an,https://umschool.net/lessons/access/mSGP7GvWmobCYmyeFvTB6awH0hbOaUyDbQZEtEDdXyiHI4NsxcbiQ6d,,32,3,10,49,97,86,,"3618,3660,6846",3,3,"250861,250864,250866,250875,250885,250894,250897,250899,251165,251167,251169,251174,251180,251182,251185,251188,251192,251197,251200,251205,251209,251214,251219,251224,251231,251236,251239,251244,251250,251253,251259,251262,251266,251269",39781
ang,1,Грамматика,Артикли,Определенный артикль the,https://umschool.net/lessons/access/7tptAVYw8SAxCEjqg0Tqck6kOlmLGkj0LRy4WFTBc9GfC0nzzDugXlG,,,4,10,49,98,86,,"3618,3660,6846",4,4,"251003,251007,251009,251014,251017,251019,251021,251024,251028,251030,251031,251034,251037,251039,251044,251047,251048,251050,251053,251055,251057,251059,251061,251063,251064,251066,251068,251069,251072,251073",39783
ang,1,Грамматика,Артикли,Нулевой артикль,https://umschool.net/lessons/access/6YhSeCPPCu93mjR5BU6a4y8HmFKwxnAuW7hQz36gL9o9jxt4LgcPf9A,,3,5,10,49,99,86,,"3618,3660,6846",5,"3,4","250620,250626,250634,250646,250652,250658,250688,250695,250702,250704,250709,250717,250720,250724,250729,250730,250734,250737,250740,250746,250750,250754,250764,250769,250772,250779,250798,250802,250809,250815,250822,250828,250835,250840,250843,250849",39782
ang,1,Грамматика,Части речи в английском языке,Предлоги времени,,,,6,10,48,100,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",6,,,
ang,1,Грамматика,Части речи в английском языке,Предлоги места,,,,"7,9",10,48,101,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098","7,9",,,
ang,1,Грамматика,Грамматические конструкции,"Конструкция ""there + to be""",https://umschool.net/lessons/access/6VZpIrxwlfbZ2KKq4CVhg1sUl9jIN3fa8Fg0JQ8E2BEptsWPfkZ0zwJ,,,10,10,50,102,86,,"3534,3576,6804",10,"10,101,114,115,133","216209,216210,216211,216212,216213,216214,216215,216216,216217,216218,216219,216220,216221,216222,216223,216224,216225,216226,216227,216228,216229,216230,216231,216232,216233,216234,216235,216236,216237",47697
ang,1,Грамматика,Пассивный залог в английском языке,Пассивный залог,,,,"11,12",10,51,103,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098","11,12",,,
ang,1,Грамматика,Части речи в английском языке,Местоимения,https://umschool.net/lessons/access/I2JD7rvMwSiU05gvSYMG5y4JFSHhXZYbObFuurb5TV4Ea2HEtTRz1Yl,,13,"13,14,15,16,18,19,21",10,48,104,86,,"3534,3576,6804","13,14,15,16,18,19,21","13,14,16","214012,214018,214133,214139,214141,214143,214147,214150,214153,214155,214159,214161,214164,214166,214169,214175,214177,214182,214185,214188,214191,214194,214198,214201,214202,214203,214208,214211,214216,214220,214223,214227,214230,214233,214234,214238,214242,214247,214252,214256,214258,214261,214263,214267,214270,214273,214275,214279,214282,214285,214291,214298,214305,214310,214314,214317",39779
ang,1,Грамматика,Сложные предложения,Сложносочиненные предложения и сложноподчиненные предложения,,,,27,10,53,106,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",27,,,
ang,1,Грамматика,Части речи в английском языке,Существительные,https://umschool.net/lessons/access/b2ajPq9Nko1vprJ3KJtt3ycz4xZJbcIdj38t9qslOjvbIap5lA6M8eP,,4,"28,29",10,48,107,86,,"3618,3660,6846","28,29","28,222,273","218644,218647,218654,218656,218659,218663,218676,218678,218687,218695,218704,218708,218898,218899,218901,218902,218903,218904,218905,218907,218912,218914,218915,218916",30645
ang,1,Грамматика,Пунктуация,Запятая в сложных предложениях,,,,"32,33",10,55,110,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",33,,,
ang,1,Грамматика,Косвенная речь,Косвенная речь,,,,"35,69",10,56,111,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",35,,,
ang,1,Грамматика,Части речи в английском языке,Степени сравнения прилагательных,,,9,"36,37,38,39,40,81,82,85,86",10,48,112,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098","36,37,38,39,40,81,82,85,86",,,
ang,1,Грамматика,Грамматические конструкции,"Конструкции ""as … as""; ""not so … as""; ""either … or""; ""neither … nor""",,,,41,10,50,113,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",41,,,
ang,1,Грамматика,Грамматические конструкции,Условные предложения,,,6,"46,47",10,50,114,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098","46,47",,,
ang,1,Грамматика,Грамматические конструкции,Конструкции с «I wish..»,,,10,49,10,50,115,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",49,,,
ang,1,Грамматика,Части речи в английском языке,Модальные глаголы,,,,"50,51,52,53,54,55,56,57,61,62,63,65,72,126",10,48,116,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098","50,51,52,53,54,55,56,57,61,62,63,65,72,126",,,
ang,1,Грамматика,Простые предложения,Безличные предложения,https://umschool.net/lessons/access/fC5nUkACuuxeSd1VbyiY1GbZCkCKk0ipNCjAnkzwmEczEnBP0DPjZTE,,,"74,79,80",10,57,117,86,,"3534,3576,6804","74,79,80",74,"213761,213762,213763,213764,213765,213766,213767,213768,213769,213770,213771,213772,213773,213774,213775,213776,213777,213778",39777
ang,1,Грамматика,Герундий и инфинитив,Герундий,,,,77,10,58,118,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",,,,
ang,1,Грамматика,Герундий и инфинитив,Инфинитив,,,19,78,10,58,119,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",78,,,
ang,1,Времена,Времена английского языка,Present Perfect,https://umschool.net/lessons/access/IECD8mKW4htzrbFYNzrdYcrRXxxbrqjVYMDOZXravdjXKUHoCE0GSJo,,7,"124,125,127,128",11,59,124,86,,"3534,3576,6804","124,125,127,128",124,"233014,233025,233027,233030",30635
ang,1,Времена,Времена английского языка,Past Perfect,https://umschool.net/lessons/access/ukb4ITyXhBSVn5mIZ7MCJpcd5Cb49YDPBExOQ4DihulJNFIbYYTMdyq,,,"129,130,131,132",11,59,125,86,,"3618,3660,6846","129,130,131,132","129,132","158404,158405,158406,158407,158408,158409,158411,158412,158413,158415,158417",30633
ang,1,Времена,Времена английского языка,Future Simple,https://umschool.net/lessons/access/9ccFrN0sm0wi4zSoUp7pwfo7YlEcTpsk0X21QmOSAUjHZiedm8T3uEW,,,"133,134,135,136",11,59,126,86,,"3534,3576,6804","133,134,135,136","101,133,134,135,136","215369,215375,215380,215385,215386,215387,215388,215389,215393,215396,215401,215403,215405,215407,215419,215421,215424,215427,215431,215433,215456,215460,215465,215473,215476,215479,215485,215489,215493,215496,215498,215504,215507,215510,215513,215514,215517,215521,215525,215529,215533,215534,215535,215537,215541,215542",47689
ang,1,Времена,Времена английского языка,Present Continuous для выражения будущего времени,https://umschool.net/lessons/access/d8fXnXJWIcEOQQ8D1m0ranJoHXPCimidMDmSY3OfMJs5cKntc9DKf9P,,,155,11,59,127,86,,"3618,3660,6846",155,"107,11","213800,213801,213802,213803,213804,213805,213806,213807,213808,213809,213810,213811,213812,213813,213814,213815,213816,213817,213818,213819,213820,213821,213822,213823,213824,213825,213826,213827,213828,213829",47690
ang,1,Лексика,Словообразование,Словообразование существительных,https://umschool.net/lessons/access/Xk2CNytDFK82FImXqNyiI0syCKjcStftKWksCTpi5GoBYRDMm6xHByd,,,222,12,60,128,86,,"3618,3660,6846",222,"222,273","168738,168739,168740,168742,168743,168745,168746,168747,168748,168749,168776",30643
ang,1,Лексика,Словообразование,Словообразование глаголов,https://umschool.net/lessons/access/kmVYcYVac1nZBOxdIUA62WdmYetERTGYJFX8oJUPMGvZiZ0RPQPBh1l,,,223,12,60,129,86,,"3618,3660,6846",223,"223,276","189198,1892",39795
ang,1,Лексика,Словообразование,Словообразование наречий,,,,224,12,60,130,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",224,,,
ang,1,Лексика,Словообразование,Словообразование прилагательных,,,,225,12,60,131,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",225,,,
ang,1,Лексика,Лексика,"Лексика ""Проблемы выбора профессии и роль иностранных языков""",https://umschool.net/lessons/access/iiEcVP4H5cMwZ00JCav89O9t7ifoB7zdTnhbETvdsVZbQnLYZPa4Opb,,,258,12,61,133,86,,"3618,3660,6846",258,231,"161474,161475,161477,161479,161481",47705
ang,1,Лексика,Лексика,"Лексика ""Экология""",,,,259,12,61,134,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",259,,,
ang,1,Лексика,Лексика,"Лексика ""Взаимоотношения в семье""",https://umschool.net/lessons/access/HeOtoy0qaRi06Q3OcwowyYGXC5zfEUl1uSiRNn6qO7zb7MmWzAXAGUk,,,260,12,61,135,86,,"3534,3576,6804",260,260,"232902,232903,232904,232905,232906,232907,232910,232912,232913,232915",47699
ang,1,Лексика,Лексика,"Лексика ""Взаимоотношения с друзьями и в школе""",,,,261,12,61,136,86,,"3534,3576,6804",261,,,
ang,1,Лексика,Лексика,"Лексика ""Внешность и характеристики человека""",https://umschool.net/lessons/access/qzoOvrXMdIzXAU55SIPBt3J6qzshwgkkIj7NLLxDcUEnkF1DXDbXGdm,,24,262,12,61,137,86,,"3618,3660,6846",262,"234,261,269,270","152551,152581,152582,152584,152586",47701
ang,1,Лексика,Лексика,"Лексика ""Школа""",https://umschool.net/lessons/access/7OydFx13o06vDlHkGy55WrNS2rDDzM630yrygEOg0NJaWsFHxNJt4ha,,,263,12,61,138,86,,"3534,3576,6804",263,"234,261,269,270","152551,152581,152582,152584,152586",47708
ang,1,Лексика,Лексика,"Лексика ""ЗОЖ""",,,8,264,12,61,139,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",264,,,
ang,1,Лексика,Лексика,"Лексика ""Технический прогресс""",,,,265,12,61,140,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",265,,,
ang,1,Лексика,Лексика,"Лексика ""Путешествия""",,,16,266,12,61,141,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",266,,,
ang,1,Лексика,Лексика,"Лексика ""Глобальные проблемы современности""",,,29,267,12,61,142,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",267,,,
ang,1,Лексика,Лексика,"Лексика ""Покупки. Карманные деньги""",,,27,268,12,61,143,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",268,,,
ang,1,Чтение,Раздел Чтение,Понимание текста на примере заданий №13-19,https://umschool.net/lessons/access/YJIA1CbG9pTNCzBcsdjJQTH93al76cQ9hVqQmB4UY0Ag6lm1GrdegtV,,,305,13,62,146,86,,"3534,3576,6804",305,"232,301","165045,165047,165051,165054,165058,165062,165064",39788
ang,1,Аудирование,Аудирование,Понимание содержания текста на примере задания по аудированию №6-11,https://umschool.net/lessons/access/IgLQicVwD4OlFxaa93HQSLCNibKWm11wlIaaDb52f9i98HsJNzprF0g,,,402,14,63,148,86,,"3534,3576,6804",402,"226,229,402","232093,232095,232097,232099,232100,232101,232103,232105,232107,232109,232111,232115,232118,232119,232120,232121,232122,232123,232124,232125,232126,232127,232128,232129,232130,232133,232135,232138,232143,232146,232148,232149,232152,232156,232162,232166,232168,232171,232174,232178,232181,232184,232186,232189,232192,232193,232195,232198,232200,232202,232204,232208",30638
ang,1,Аудирование,Аудирование,Понимание содержания текста на примере задания по аудированию №5,,,,404,14,63,149,86,,"3450,3534,3618,3702,3786,3874,3958,4042,4126,3492,3576,3660,3744,3828,3916,4000,4084,4168,6736,6804,6846,6888,6930,6972,7014,7057,7098",404,,,
ang,1,Говорение,Правила произношения и интонирования,Согласные и гласные звуки в английском языке,https://umschool.net/lessons/access/KvnJNUGlNLROOpqMQGlxyOFtpLX8qR72lKj8ynNlazkR2oxVkgWI3ka,,,601,16,65,151,86,,"3534,3576,6804",601,"601,602,603,604,609","214838,214946,214950,215124,215125,215126,215128,215130,215131,215133,215135,215137,215139,215140,215142,215144,215145,215146,215148,215150,215151,215269,215271,215273,215275,215277,215279,215280,215282,215284,215285,215289,215290,215292,215294,215295,215298",39800
ang,1,Говорение,Правила произношения и интонирования,Правила произношения и интонирования,,,,"602,603,604,609",16,65,152,86,,"3534,3576,6804","602,603,604,609",,,
